Hugo_Symbol,Hugo_Symbol,0
RASGEF1B,AGTR2,0.07574361243023435
HERC2,DNAH5,0.07568489895368162
DNAH5,HERC2,0.07568489895368162
FBXW7,SMARCB1,0.07564248328092228
SMARCB1,FBXW7,0.07564248328092228
AKAP9,UBR5,0.07563552899387019
UBR5,AKAP9,0.07563552899387019
RPGR,ROS1,0.07561921666841237
ROS1,RPGR,0.07561921666841237
COL12A1,STK11,0.07558438560888198
STK11,COL12A1,0.07558438560888198
PIK3R1,RB1,0.07554649819446001
RB1,PIK3R1,0.07554649819446001
USP9X,SBNO1,0.07553187026487476
SBNO1,USP9X,0.07553187026487476
NR3C1,FBXW7,0.07547630213848772
FBXW7,NR3C1,0.07547630213848772
SYNE1,HERC2,0.07545670556687263
HERC2,SYNE1,0.07545670556687263
HIST1H2BC,USP28,0.07536917246476758
USP28,HIST1H2BC,0.07536917246476758
ERBB3,ERBB4,0.07535811622322328
ERBB4,ERBB3,0.07535811622322328
ALK,SIAH1,0.07531182840884956
SIAH1,ALK,0.07531182840884956
TTYH1,NCOA3,0.0751607285378067
NCOA3,TTYH1,0.0751607285378067
USH2A,FBXW7,0.07515200806160464
FBXW7,USH2A,0.07515200806160464
LIFR,PPP2R2A,0.07513481247744616
PPP2R2A,LIFR,0.07513481247744616
GH1,LAMA2,0.07511326344148737
LAMA2,GH1,0.07511326344148737
SIK2,ALK,0.07500567006516112
ALK,SIK2,0.07500567006516112
LAMA2,USP9X,0.0750026642358474
USP9X,LAMA2,0.0750026642358474
ARID1B,TAF4B,0.07484021403461648
TAF4B,ARID1B,0.07484021403461648
SIAH1,SETD2,0.07482715883185603
SETD2,SIAH1,0.07482715883185603
SMARCC2,KDM6A,0.07478206894449942
KDM6A,SMARCC2,0.07478206894449942
ASXL2,BRCA2,0.07454762745569901
BRCA2,ASXL2,0.07454762745569901
SIK2,PIK3R1,0.07453839492965011
PIK3R1,SIK2,0.07453839492965011
CTCF,PRPS2,0.07446674021992247
PRPS2,CTCF,0.07446674021992247
PRPS2,GLDC,0.07446674021992244
GLDC,PRPS2,0.07446674021992244
LAMB3,THADA,0.07441819837699291
THADA,LAMB3,0.07441819837699291
SBNO1,SIK1,0.07438596631545961
SIK1,SBNO1,0.07438596631545961
TTYH1,SMARCB1,0.07429894246064608
SMARCB1,TTYH1,0.07429894246064608
PBRM1,PTPRM,0.07427226794831698
PTPRM,PBRM1,0.07427226794831698
ARID5B,USH2A,0.07410251150129446
USH2A,ARID5B,0.07410251150129446
MYO3A,ARID1A,0.07403498750423042
ARID1A,MYO3A,0.07403498750423042
KLRG1,FRMD3,0.0739234420590905
FRMD3,KLRG1,0.0739234420590905
HRAS,CLRN2,0.07392344205909049
CLRN2,HRAS,0.07392344205909049
BRAF,HRAS,0.07392344205909036
HRAS,BRAF,0.07392344205909036
AHNAK2,LAMA2,0.0739167027265986
LAMA2,AHNAK2,0.0739167027265986
SF3B1,EP300,0.0738859916782986
EP300,SF3B1,0.0738859916782986
SIAH1,ROS1,0.0738786593325125
ROS1,SIAH1,0.0738786593325125
AGMO,PALLD,0.07373361705588
PALLD,AGMO,0.07373361705588
COL12A1,MEN1,0.07363922580919435
MEN1,COL12A1,0.07363922580919435
SMAD2,THADA,0.07361669545831209
